WSAW,PO/LOT,Comment,Wafer id,TTV,Warp,Bow,Wav ind,Entry Warp 10mm,Entry Warp 20mm,Entry Warp 30mm,Exit Warp 10mm,Exit Warp 20mm,Exit Warp 30mm,Entry wav,Exit wav
,,,UFJN9AA0820,12.26,13.13,-2.8,1.08,-3.08,-6.32,-7.82,2.55,2.69,3.2,1.05,0.52
,,,UFJN9AA1020,14.14,11.41,-2.56,1.7,-4.04,-7.18,-8.1,2.19,2.19,2.19,1.16,0.48
,,,UFJN9AA1201,12.58,11.92,-3.77,1.36,-1.96,-4.03,-5.79,4.42,4.59,4.59,0.98,0.56
WSAWB20,UMC-QC-59K,033*30.3*TM900 * A-140*Wire-02*0107*T999T999*23051602,UFB71AD0120,13.57,14.47,-1.66,0.67,-1.44,-3.32,-5.04,-1.01,3.13,4.89,0.39,0.65
2023/5/17 07:41,UFB71AD,,UFB71AD0320,13.29,15.41,-2.54,0.92,-1.88,-3.83,-5.29,1.71,2.23,3.6,0.21,0.43
,,,UFB71AD0520,12.92,17.44,-2.72,1,-2.51,-4.56,-6.28,2.43,2.62,3.47,0.25,0.43
,,,UFB71AD0820,16.97,18.26,-1.78,1.2,-4.16,-6.16,-7.74,2.15,2.49,3.06,0.49,0.43
,,,UFB71AD1020,14.53,19.81,-0.48,1.27,-4.8,-7.23,-8.35,2.67,2.93,2.93,0.69,0.45
,,,UFB71AD1201,16.13,17.44,-3.81,1.12,-2.54,-4.9,-6.61,7.84,8.19,8.19,0.71,1.12
WSAWB20,GIE-QA-22H,032*29.4*Other * A-128*Wire-01*0012*T999T999*23051601,UGHAKAA0120,10.68,11.87,-3.14,0.76,1.38,1.38,-3.09,0.46,3.65,3.77,0.4,0.75
2023/5/16 17:06,UGHAKAA,,UGHAKAA0320,11.55,9.99,-2.38,0.92,-0.52,-1.15,-2.02,0.95,2.32,2.32,0.33,0.65
,,,UGHAKAA0520,10.33,11.44,-3.46,1.12,-1.16,-2.02,-2.98,1.68,2.72,2.86,0.18,0.57
,,,UGHAKAA0720,13.25,10.28,-2.17,1.46,-2.24,-3.93,-4.92,1.92,1.92,2,0.43,0.54
,,,UGHAKAA0920,14.28,10.92,-2.17,1.28,-2.63,-4.54,-5.39,2.11,2.11,-2.4,0.67,0.58
,,,UGHAKAA1108,14.03,13.23,-4.61,1.26,-3.14,-5.28,-6.9,2.44,2.57,2.57,0.72,0.63
WSAWB20,GSM-QY-05H,031*31.8*TM900 * A-120*Wire-03*0011*T999T999*23051502,UBD2UAB0120,10.11,11.23,-1.38,0.61,-1.2,-2.08,-3.03,3.92,5.13,5.13,0.32,0.49
2023/5/16 01:56,UBD2UAB,,UBD2UAB0320,10.49,8.75,-1.97,0.35,-1.28,-1.36,-2.29,2.46,3.71,4.39,0.21,0.38
,,,UBD2UAB0520,10.17,8.68,-1.65,0.47,-0.91,-1.35,-2.08,2.7,4.27,4.75,0.3,0.51
,,,UBD2UAB0820,10.15,7.6,-1.51,0.46,-0.8,-0.95,-1.04,1.79,2.55,2.67,0.27,0.25
,,,UBD2UAB1020,10.27,5.6,-1.54,0.52,-0.35,1.52,1.52,1.52,1.91,2.53,0.41,0.16
,,,UBD2UAB1208,10.39,6.44,-1.73,0.54,-0.52,1.45,1.75,1.21,1.31,1.7,0.25,0.19
WSAWB20,TSM-QX-S4F,030*33.1*TM900 * A-110*Wire-02*0042*T003T227*23051402,UJF4ZAK0120,10.89,10,-0.9,0.7,1.9,1.9,-2.84,1.35,2.79,3.76,0.46,0.24
2023/5/15 04:58,UJF4ZAK,,UJF4ZAK0320,10.36,8.66,-1.57,0.72,1.31,-1.81,-3.09,2.93,3.54,4.38,0.36,0.23
,,,UJF4ZAK0620,10.31,9.41,-1.27,0.68,-0.82,-1.69,-2.68,3.83,4.03,4.82,0.38,0.5
,,,UJF4ZAK0820,10.27,8.15,-1.22,0.5,-2.7,-3.28,-4.63,3.07,3.34,3.74,0.34,0.43
,,,UJF4ZAK1120,10.53,8.32,-1.14,0.65,-2.66,-3.23,-3.7,3.64,4.08,4.08,0.48,0.51
,,,UJF4ZAK1301,11.63,8.3,-2.15,0.91,1.78,1.87,1.87,6.69,7.81,7.81,0.67,0.94
WSAWB20,UMS-QC-09F,029*30.3*TM900 * A-098*Wire-01*0005*T003T227*23051302,UFECKAA0120,9.76,13.07,-0.82,0.67,-1.4,-3.06,-4.97,3.52,4.55,4.55,0.3,0.45
2023/5/14 12:45,UFECKAA,,UFECKAA0320,10.49,12.12,-1.3,0.54,-1.5,-1.98,-4.33,2.42,3.78,4.02,0.3,0.28
,,,UFECKAA0520,10.5,12.54,-1.45,0.59,-1.04,-2.58,-4.25,2.09,3.37,4.07,0.29,0.4
,,,UFECKAA0820,10.51,11.21,-1.48,0.57,-1.09,-2.32,-3.42,2.17,2.68,3.29,0.3,0.32
,,,UFECKAA1020,10.42,11.33,-1.55,0.62,-0.8,-1.33,-2.42,1.62,2.01,2.35,0.37,0.19
,,,UFECKAA1201,11.24,11.9,-1.86,0.78,-1.09,-1.45,-2.86,1,1.18,2.45,0.42,0.32
WSAWB20,TSM-QX-S4F,028*32.4*TM900 * A-086*Wire-03*0071*T216T225*23051301,UHEDEAK0120,10.3,10.16,-1.05,0.67,2.18,2.3,2.3,1.37,2.69,3.2,0.45,0.49
2023/5/13 20:42,UHEDEAK,,UHEDEAK0320,10.34,8.59,-1.52,0.46,0.86,1.11,1.11,1.69,2.48,2.8,0.26,0.43
,,,UHEDEAK0520,11.03,7.18,-1.63,0.54,0.83,1.02,1.02,2.34,2.7,3.36,0.17,0.3
,,,UHEDEAK0820,11.04,8.36,-1.39,0.54,-1.77,-2.71,-2.98,1.53,1.53,1.53,0.25,0.4
,,,UHEDEAK1020,10.76,7.93,-0.86,0.61,-2.2,-3.22,-3.74,1.79,1.79,-1.97,0.43,0.24
,,,UHEDEAK1208,11.03,8.41,-1.64,0.53,-1.4,-2.38,-2.86,3.88,3.96,3.96,0.26,0.33
WSAWB20,TSM-QX-H8B,027*30.6*TM900 * A-072*Wire-02*0066*T218T225*23051202,UGF8FAH0120,11.47,13.46,-1.32,0.7,-1.66,-3.47,-4.81,1.54,3.48,4.59,0.38,0.59
2023/5/13 06:01,UGF8FAH,,UGF8FAH0320,11.29,13.73,-1.59,0.54,-2.25,-4.14,-4.95,2.84,3.85,4.71,0.31,0.29
,,,UGF8FAH0520,11.82,13.05,-1.1,0.71,-2.12,-4.11,-4.38,2.71,3.66,4.11,0.4,0.5
,,,UGF8FAH0820,12.64,13.88,-1.7,0.61,-3.55,-6.29,-6.63,2.42,2.94,3.3,0.61,0.51
,,,UGF8FAH1020,12.66,12.55,-1.18,0.73,-3.63,-6.14,-6.62,3.27,4.01,4.01,0.69,0.73
,,,UGF8FAH1201,13.83,12.7,-1.49,1.17,-2.26,-5.09,-5.63,5.24,6.52,6.52,0.67,1.17
WSAWB20,DEV-QC-PQK,026*28.5*TM900 * A-063*Wire-01*0023*T218T225*23051103,UHH20AG0120,10.71,10.74,-2.2,1,1.58,1.58,-1.83,1.72,5.61,5.61,0.45,1
2023/5/12 14:28,UHH20AG,,UHH20AG0320,9.62,10.27,-2.14,0.51,0.94,-1.35,-2.68,2.14,3.62,3.66,0.23,0.51
,,,UHH20AG0520,9.67,9.99,-2.42,0.38,-0.99,-1.89,-3.18,2.51,3.09,3.09,0.13,0.31
,,,UHH20AG0720,9.78,10.85,-2.67,0.6,-1.7,-3.6,-4.67,2.58,3.64,3.66,0.17,0.6
,,,UHH20AG0920,9.45,10.41,-2.91,0.78,-2.69,-4.08,-4.58,3.11,3.47,3.47,0.29,0.78
,,,UHH20AG1101,10.59,11.33,-3.39,0.95,-2.68,-4.01,-5.59,5.21,5.49,5.49,0.33,0.95
WSAWB20,DEV-QC-PQK,025*31.5*Other * A-052*Wire-03*0102*T214T014*23051102,UIE35AH0120,8.05,10.78,-1.39,0.72,1.37,1.37,-1.92,0.47,3.03,3.03,0.46,0.72
2023/5/11 23:06,UIE35AH,,UIE35AH0320,7.16,9.83,-2.1,0.63,0.79,-1.37,-1.9,1.33,3.64,3.94,0.33,0.52
,,,UIE35AH0520,6.9,10.02,-1.92,0.84,-1.21,-1.29,-2.33,-0.92,3.56,4.35,0.39,0.84
,,,UIE35AH0820,7.04,9.87,-1.91,0.68,-2.69,-4.27,-5.39,0.96,1.56,1.56,0.39,0.42
,,,UIE35AH1020,6.34,9.01,-1.58,0.74,-2.88,-4.22,-4.4,2.15,2.6,2.6,0.38,0.58
,,,UIE35AH1208,9.36,7.19,-1.56,1.19,1.21,2.67,2.85,5.47,5.47,5.47,0.31,1.19
WSAWB20,DEV-QC-56P,024*28.9*Other * A-040*Wire-02*0121*T224T014*23051002,UFDAXAA0120,5.74,9.86,-1.88,1.32,1.1,1.1,-3.62,0.75,5.23,5.23,0.73,1.32
2023/5/11 08:12,UFDAXAA,,UFDAXAA0320,5.96,10.47,-2.51,0.87,0.58,-1.21,-4.15,1.88,4.85,4.85,0.73,0.87
,,,UFDAXAA0520,5.99,9.5,-1.53,0.86,-0.82,-2.16,-4.88,2.4,2.48,2.48,0.62,0.39
,,,UFDAXAA0720,6.22,10.56,-2.27,0.89,-2.08,-3.3,-6.21,1.63,2.57,2.64,0.79,0.48
,,,UFDAXAA0920,6.53,9.53,-1.87,0.75,-2.55,-3.94,-6.56,2.5,2.8,2.8,0.75,0.57
,,,UFDAXAA1108,6.94,9.15,-1.95,0.83,-1.91,-3.12,-5.91,3.98,4.44,4.44,0.83,0.78
WSAWB20,DEV-QC-56P,023*29.9*Other * A-029*Wire-01*0023*T224T014*23050903,UBIHUAA0120,10.06,12.49,-1.08,0.92,-1.9,-4.91,-6.92,1.72,3.78,4.33,0.38,0.92
2023/5/10 16:03,UBIHUAA,,UBIHUAA0320,9.71,12.67,-1.88,0.99,-2.32,-4.89,-6.91,2.33,3.82,4.67,0.32,0.99
,,,UBIHUAA0520,9.86,11.75,-2.24,0.86,-2.45,-5.11,-6.78,2.45,3.72,4.69,0.26,0.81
,,,UBIHUAA0820,10.27,11.7,-2.24,0.75,-2.81,-5.73,-7.51,2.62,3.79,3.98,0.31,0.72
,,,UBIHUAA1020,9.63,9.86,-1.42,0.69,-2.94,-5.02,-6.34,5.31,6.24,6.45,0.63,0.69
,,,UBIHUAA1201,11.8,8.55,-0.87,0.78,1.03,-1.64,-2.23,5.32,5.86,5.86,0.72,0.79
WSAWB20,TSN-QX-GMK,020*29.9*TM900 * A-005*Wire-02*0121*T007T226*23050802,UHDACAK0120,8.45,7.67,-1.6,0.59,1.12,1.12,-1.49,0.78,1.01,1.19,0.22,0.24
2023/5/9 08:36,UHDACAK,,UHDACAK0320,7.52,9.65,-1.9,0.33,0.57,0.74,-1.43,0.86,1.27,1.33,0.21,0.22
,,,UHDACAK0520,7.37,8.32,-1.96,0.33,0.88,1.02,1.02,1.42,1.48,1.48,0.23,0.23
,,,UHDACAK0720,6.84,7.23,-2.04,0.38,1.12,1.12,-1.35,1.24,1.66,1.82,0.24,0.26
,,,UHDACAK0920,6.31,6.71,-1.73,0.36,0.81,0.81,-1.32,1.15,1.85,1.85,0.25,0.22
,,,UHDACAK1120,7.12,8.09,-2.66,0.64,1.01,1.11,-1.71,1.64,1.98,2.1,0.24,0.34
WSAWB20,INL-QX-V2F,020*27.2*TM900 * A-993*Wire-01*0023*T007T226*23050801,UAE7LAH0120,7.91,8.28,-1.05,0.55,0.92,0.92,-1.22,2.58,2.58,2.58,0.17,0.32
2023/5/8 17:35,UAE7LAH,,UAE7LAH0220,7.24,7.73,-1.82,0.36,1.05,1.05,-1.07,0.88,0.88,0.88,0.19,0.18
,,,UAE7LAH0420,8.18,7.63,-1.89,0.36,-0.8,-1.06,-1.08,1.36,1.36,1.36,0.18,0.18
,,,UAE7LAH0620,7.27,8.01,-1.83,0.3,1.2,-1.3,-1.67,0.93,0.93,-1.32,0.15,0.21
,,,UAE7LAH0820,6.38,7.3,-2.14,0.34,0.86,1.14,-1.35,1.1,-1.34,-1.61,0.17,0.14
,,,UAE7LAH1020,6.78,8.96,-2.28,0.84,0.97,-1.1,-1.46,-0.91,-2.73,-3.5,0.23,0.26
WSAWB20,TXN-QX-H5B,019*31.7*Other * A-984*Wire-03*0066*T240T037*23050702,UHG5HAB0120,9.85,13.85,-2.31,0.77,-1.86,-3.9,-6.13,0.78,3.59,4.41,0.33,0.74
2023/5/8 02:25,UHG5HAB,,UHG5HAB0320,10.04,14.33,-2.51,0.5,-2.54,-5.37,-7.26,1.77,2.73,3.78,0.37,0.35
,,,UHG5HAB0520,10.27,13.29,-2.11,0.51,-2.57,-5.37,-7.45,2.38,3.2,4.13,0.42,0.38
,,,UHG5HAB0820,10.49,14.45,-2.25,0.62,-4.24,-6.8,-9.58,2.79,3.23,3.82,0.48,0.52
,,,UHG5HAB1020,10.11,14.2,-2.36,0.67,-3.46,-6.42,-9.03,3.51,4.37,5.13,0.59,0.4
,,,UHG5HAB1220,12.46,12.94,-1.2,1.33,1.77,1.77,-2.82,13.56,14.74,14.74,0.97,1.33
WSAWB20,TSM-QX-S4F,018*32.5*TM900 * A-937*Wire-02*0072*T200T037*23050603,UJE1ZAK0120,9.21,8.33,-0.37,0.61,3.58,4.89,5.69,0.67,3.26,3.33,0.46,0.61
2023/5/7 10:51,UJE1ZAK,,UJE1ZAK0320,9.77,7.42,-1.43,0.57,2.68,4.02,4.68,0.78,1.21,1.39,0.3,0.29
,,,UJE1ZAK0520,9.09,7.48,-0.55,0.52,2.37,4.06,4.68,1.51,1.51,1.51,0.39,0.22
,,,UJE1ZAK0820,8.25,6.92,-0.34,0.52,1.4,2.29,2.78,1.11,1.11,1.11,0.3,0.24
,,,UJE1ZAK1020,8.21,7.32,-0.56,0.67,1.52,2.33,3.13,1.32,1.32,-1.96,0.33,0.17
,,,UJE1ZAK1208,8.58,9.32,-1.3,0.52,2.53,4.27,4.84,4.6,4.69,4.69,0.44,0.52
WSAWB20,TSM-QX-S4F,017*31.2*Other * A-962*Wire-01*0012*T240T037*23050601,UJD40AK0120,10.12,8.34,-1.89,0.61,1.26,1.35,1.35,3.03,3.28,3.28,0.21,0.34
2023/5/6 19:44,UJD40AK,,UJD40AK0320,9.84,8.08,-2.48,0.72,1.2,1.55,1.55,1.51,2.01,2.67,0.21,0.43
,,,UJD40AK0520,9.8,6.61,-1.75,0.62,1.6,1.8,1.99,1.29,2.21,2.64,0.27,0.44
,,,UJD40AK0820,9.02,7.24,-1.99,0.56,-0.59,0.88,0.88,0.85,1.12,1.37,0.26,0.35
,,,UJD40AK1020,8.24,6.11,-1.7,0.49,1.01,1.43,1.43,1.39,1.39,1.39,0.25,0.39
,,,UJD40AK1208,8.03,7.97,-2.29,0.52,2.09,2.75,3.13,1.48,1.48,-1.55,0.17,0.31
WSAWB20,NXC-QC-03B,016*30.6*Other * A-951*Wire-03*0202*T240T037*23050502,UHBBAAD0120,10.19,11.7,-0.91,0.86,-0.92,-2.06,-2.94,1.09,1.85,2.31,0.17,0.33
2023/5/6 04:03,UHBBAAD,,UHBBAAD0320,8.9,10.48,-1.03,0.58,0.59,-1.44,-2.27,1.32,2.09,2.47,0.22,0.33
,,,UHBBAAD0520,9.24,10.18,-0.55,0.43,-0.67,-1.58,-2.14,1.36,2.28,2.84,0.33,0.37
,,,UHBBAAD0820,8.52,10.02,-0.76,0.38,-0.84,-1.61,-2.61,1.25,2.13,2.24,0.26,0.36
,,,UHBBAAD1020,8.26,8.54,-0.68,0.38,0.55,-0.77,-1.62,1.36,2.59,2.67,0.29,0.37
,,,UHBBAAD1201,8.21,7.14,-0.71,0.79,0.58,0.58,-1.08,1.41,2.47,2.87,0.28,0.3
WSAWB20,GIE-QA-12L,015*30.1*TM900 * A-940*Wire-02*0072*T240T037*23050402,UHJK0AD0120,9.29,8.67,-1.6,0.7,0.84,0.98,0.98,2.32,2.49,2.75,0.28,0.37
2023/5/5 11:38,UHJK0AD,,UHJK0AD0320,8.22,8.57,-1.56,0.65,1.13,1.35,1.35,1.18,2.46,3.11,0.27,0.4
,,,UHJK0AD0520,8.05,7.6,-1.51,0.61,1.07,1.32,-1.36,0.95,2,2.27,0.42,0.49
,,,UHJK0AD0820,7.31,7.03,-1.69,0.6,1.11,1.45,1.45,1.12,1.55,2.05,0.46,0.34
,,,UHJK0AD1020,7.34,5.95,-1.58,0.49,0.72,1.12,1.16,0.73,1.05,1.26,0.34,0.3
,,,UHJK0AD1201,7.29,7.38,-1.08,0.74,1.46,2.41,2.56,-1.18,-1.74,-1.74,0.24,0.3
WSAWB20,UMC-QC-59K,014*29.8*TM900 * A-931*Wire-01*0029*T240T037*23050401,UEDBJAD0120,10.38,11.61,0.24,0.79,1.94,1.94,-3.56,-1.82,4.13,4.99,0.61,0.79
2023/5/4 20:52,UEDBJAD,,UEDBJAD0320,10.08,9.82,-0.22,0.47,1.51,1.51,-3.16,1.09,2.16,2.77,0.33,0.18
,,,UEDBJAD0520,10.41,9.48,-0.18,0.53,1.39,1.39,-2.72,2.73,3.74,4.61,0.38,0.38
,,,UEDBJAD0720,11.2,8.57,0.15,0.56,1.24,-1.34,-3.01,2.14,3.32,3.32,0.29,0.28
,,,UEDBJAD0920,10.3,8.62,-0.41,0.59,1.8,1.8,-2.47,3.52,4.93,4.93,0.36,0.59
,,,UEDBJAD1120,10.58,10.77,-0.15,0.97,2.95,3.15,3.15,9.26,10.5,10.5,0.6,0.97
WSAWB20,UMC-QC-59K,013*28.7*TM900 * A-922*Wire-03*0071*T240T037*23050302,UHBAZAD0120,10.66,9.32,-1.65,0.57,2.66,2.66,-2.72,-1.35,2.34,3.21,0.38,0.57
2023/5/4 05:19,UHBAZAD,,UHBAZAD0320,11.62,10.59,-3.58,0.45,1.91,-2.13,-3.41,1.7,1.7,1.94,0.22,0.22
,,,UHBAZAD0520,12.33,11.56,-3.61,0.56,1.62,-2.2,-4.14,1.34,1.77,1.77,0.29,0.24
,,,UHBAZAD0720,12.95,13.4,-4.22,0.6,-1.48,-2.75,-5.11,2.11,2.11,2.2,0.35,0.4
,,,UHBAZAD0920,13.25,14.3,-4.81,0.73,1.94,-2.26,-4.83,1.85,1.85,-2.83,0.41,0.5
,,,UHBAZAD1108,13.82,13.87,-5.08,0.96,3.23,3.23,-3.69,4.48,4.89,4.89,0.44,0.96
WSAWB20,NXC-QC-03B,012*30.5*Other * A-913*Wire-02*0105*T240T037*23050301,UFDAYAA0120,10.66,12.73,-2.44,0.68,3.08,3.42,3.42,-0.45,1.54,2.47,0.63,0.55
2023/5/3 14:14,UFDAYAA,,UFDAYAA0320,12.78,13.74,-3.68,0.78,2.45,2.45,-2.56,0.95,-1.13,1.14,0.49,0.48
,,,UFDAYAA0520,11.86,14.54,-3.64,0.9,1.96,1.96,-2.64,1.23,-1.41,-1.41,0.41,0.45
,,,UFDAYAA0720,11.69,14.58,-3.56,0.93,1.64,1.89,-3.32,1.42,-1.76,-1.76,0.55,0.29
,,,UFDAYAA0920,12.86,13.71,-2.95,1.27,2.35,2.35,-3.28,1.41,-2.38,-2.65,0.48,0.47
,,,UFDAYAA1108,13.47,12.29,-2.12,1.01,2.37,2.61,-3.14,-1.36,-1.91,-3.71,0.6,0.36
WSAWB20,UMC-QC-59K,011*26.3*Other * A-903*Wire-01*0115*T240T037*23050202,UHA81AD0120,11.13,10.92,-2.46,0.87,-0.98,-2.55,-3.64,-1.52,1.6,1.61,0.3,0.19
2023/5/2 23:06,UHA81AD,,UHA81AD0220,11.51,13.05,-3.88,1.05,-0.92,-2.67,-3.62,0.69,0.93,1.21,0.2,0.17
,,,UHA81AD0420,12.05,14.53,-4.32,0.77,-0.9,-2.9,-4.07,1.55,1.58,1.58,0.16,0.26
,,,UHA81AD0620,13.03,14.43,-3.96,0.7,-1.08,-2.79,-4.72,1.31,1.36,1.36,0.23,0.23
,,,UHA81AD0820,13.39,14.23,-4.82,1.02,0.99,-1.83,-4.12,2.15,2.59,2.59,0.35,0.42
,,,UHA81AD1008,13.68,14.48,-5.14,0.99,1.48,1.48,-3.29,4.47,5.38,5.38,0.56,0.69
WSAWB20,UMC-QC-59K,010*27*Other * A-892*Wire-03*0054*T999T999*23050102,UHA81AA0120,9.82,10.05,-0.42,0.78,-1.11,-1.54,-1.67,2.15,4.58,4.98,0.78,0.67
2023/5/2 13:31,UHA81AA,,UHA81AA0320,10.15,9.94,-0.9,0.71,-0.86,-1.57,-1.57,2.77,4.61,6.28,0.66,0.64
,,,UHA81AA0420,10.31,8.71,-1.13,0.72,-0.63,-1.41,-1.41,3,4.24,5.07,0.7,0.53
,,,UHA81AA0620,10.06,8.91,-0.61,0.71,-0.51,-1.34,-1.34,2.93,4.03,4.84,0.62,0.5
,,,UHA81AA0820,10.57,9.14,-0.92,0.74,-0.48,-1.32,-1.32,3.45,4.7,4.88,0.67,0.6
,,,UHA81AA1020,11.61,11.14,-1.15,1.08,1.75,1.75,1.78,9.13,10.88,10.88,0.82,1.08
WSAWB20,UMC-QC-59K,009*29.9*TM900 * A-884*Wire-02*0111*T204T007*23043002,UHA80AH0120,8.01,10.97,-1.45,0.55,0.54,-2.2,-3.87,0.84,2.59,2.59,0.36,0.39
2023/5/1 16:30,UHA80AH,,UHA80AH0320,8,11.43,-2.23,0.6,0.89,-2.32,-4.03,0.84,1.53,1.72,0.3,0.36
,,,UHA80AH0520,7.73,10.02,-1.76,0.66,0.69,-2.35,-3.81,1.08,1.41,1.66,0.36,0.3
,,,UHA80AH0720,7.31,10.56,-2.05,0.58,0.91,-2.6,-4.05,1.41,2.13,2.21,0.37,0.31
,,,UHA80AH0920,7.05,8.81,-2.07,0.62,0.69,-1.77,-3.24,2.3,2.6,2.6,0.32,0.39
,,,UHA80AH1120,7.63,9.14,-2.51,0.9,2.04,2.04,2.04,5.45,6.07,6.07,0.51,0.9
WSAWB20,UMS-QC-07L,008*30.4*TM900 * A-873*Wire-01*0089*T204T007*23043002,UFECAAA0120,6.92,10.55,-1.08,1.06,1.03,-2.11,-3.6,1.15,4.04,4.86,0.38,1.06
2023/4/30 23:38,UFECAAA,,UFECAAA0320,6.91,10.04,-0.99,0.84,-0.95,-1.98,-3.18,2.01,3.92,4.52,0.37,0.84
,,,UFECAAA0520,7.43,10.2,-0.99,0.67,-1.01,-2.4,-4.02,1.88,3.06,3.66,0.33,0.67
,,,UFECAAA0820,6.78,9.9,-1.28,1,-1.43,-2.97,-4.23,3.23,4.94,5.63,0.25,1
,,,UFECAAA1020,7.34,9.16,-1.45,0.71,-1.28,-2.57,-3.83,4.26,4.94,5.57,0.24,0.71
,,,UFECAAA1201,7.35,7.96,-2.21,0.63,-1.07,-1.13,-1.59,4.35,4.35,4.37,0.38,0.63
WSAWB20,UMC-QC-59K,007*29.8*TM900 *New (P1) -962*Wire-03*0066*T225T027*23042902,UHA79AD0120,12.49,12.31,-0.52,0.94,-0.94,-1.86,-3.68,-1.43,3.45,4.92,0.58,0.88
2023/4/30 08:35,UHA79AD,,UHA79AD0320,12.79,11.72,-0.92,0.78,-0.93,-2.03,-3.68,1.5,2.59,3.49,0.35,0.72
,,,UHA79AD0520,13.43,11.61,-0.96,0.83,-1.29,-2.29,-3.85,1.79,2.85,3.59,0.33,0.81
,,,UHA79AD0720,13.37,11.71,-1.39,0.95,-1.38,-2.49,-4.74,2.38,2.89,3.12,0.28,0.87
,,,UHA79AD0920,13.47,10.93,-1.44,1.03,-1.44,-2.1,-4.18,3.34,3.41,3.57,0.32,0.99
,,,UHA79AD1120,14.8,10.96,-1.14,1.23,1.6,1.6,-2.6,7.6,7.81,7.81,0.67,1.18
WSAWB20,UMS-QC-07L,006*29.9*TM900 *New (P1) -947*Wire-02*0113*T225T027*23042901,UCJFNAA0120,10.13,9.18,-1.63,0.56,1.06,1.27,-1.87,2.19,2.19,2.19,0.49,0.31
2023/4/29 17:34,UCJFNAA,,UCJFNAA0320,11.08,9.27,-2.38,0.54,1.03,1.17,-1.8,1.68,2.1,2.11,0.46,0.3
,,,UCJFNAA0520,10.88,8.41,-2.31,0.49,0.99,1.24,-1.9,0.83,0.83,-1.7,0.42,0.17
,,,UCJFNAA0720,10.88,8.45,-2.51,0.52,1.06,1.16,-1.82,1.2,1.2,-1.5,0.43,0.21
,,,UCJFNAA0920,11.35,7.53,-2.14,0.45,1.24,1.51,1.51,-0.96,-1.2,-2.06,0.35,0.16
,,,UCJFNAA1120,11.22,8.62,-2.44,0.56,1.49,1.82,1.82,-1.81,-1.81,-2.1,0.5,0.38
WSAWB20,UMC-QC-59K,005*30.3*TM900 * A-849*Wire-01*0118*T225T027*23042802,UFAAGAD0120,8.28,11.32,-1.08,0.57,1.96,2.1,2.1,-0.8,1.93,2.49,0.57,0.51
2023/4/29 02:26,UFAAGAD,,UFAAGAD0320,8.69,11.13,-1.39,0.56,1.52,1.58,-1.87,1.43,1.61,2.14,0.56,0.17
,,,UFAAGAD0520,8.85,9.6,-1.65,0.56,1.05,-1.44,-2.03,-0.9,-1.26,-1.32,0.35,0.2
,,,UFAAGAD0720,9.76,10.18,-2.08,0.57,0.93,-1.73,-2.59,1.3,1.3,-1.62,0.35,0.18
,,,UFAAGAD0920,9.54,8.46,-1.94,0.63,-0.74,-1.25,-1.3,1.94,1.94,1.94,0.21,0.25
,,,UFAAGAD1120,10.38,8.06,-2.51,0.67,-1.04,1.15,1.22,4.34,4.34,4.34,0.31,0.67
WSAWB20,UMC-QC-59K,004*27.4*Other *New (P1) -922*Wire-03*0042*T026T235*23042703,UFJN5AG0120,12.55,9.41,-0.68,0.84,3.05,3.74,4.12,-1.04,3.53,3.53,0.45,0.72
2023/4/28 10:41,UFJN5AG,,UFJN5AG0220,12.39,9.51,-0.58,0.59,2.94,3.4,3.4,-1.19,1.91,3.08,0.36,0.35
,,,UFJN5AG0420,13.02,9.22,-0.92,0.59,2.33,3.08,3.16,2.25,2.43,3.6,0.35,0.44
,,,UFJN5AG0620,13,9.1,0.02,0.56,1.67,2.29,2.29,3.08,3.36,3.88,0.32,0.45
,,,UFJN5AG0820,12.86,8.93,-0.95,0.57,1.29,2.37,2.37,3.39,3.7,3.7,0.31,0.57
,,,UFJN5AG1020,13.08,7.94,-0.7,0.66,1.48,2.98,3.02,5.3,5.34,5.34,0.55,0.66
WSAWB20,GSM-QY-03L,003*31.1*TM1050 *New (P1) -908*Wire-02*0007*T026T235*23042701,PEJU1AB0120,10.96,8.04,-0.68,0.78,4.12,5.01,5.25,-0.58,2.58,2.58,0.59,0.78
2023/4/27 19:37,PEJU1AB,,PEJU1AB0320,11.72,7.59,-1.1,0.52,3.4,4.04,4.24,1.13,2.05,2.38,0.47,0.52
,,,PEJU1AB0520,10.56,6.89,-1.35,0.57,2.74,4.3,4.3,1.4,1.48,1.63,0.57,0.31
,,,PEJU1AB0820,10.71,6.45,-1.37,0.7,2.28,3.46,3.46,1.41,2.15,2.15,0.7,0.3
,,,PEJU1AB1020,10.41,6.15,-0.95,0.68,2.09,3.46,3.56,1.81,2.04,2.04,0.65,0.3
,,,PEJU1AB1208,11.14,7.6,-0.26,0.69,3.02,5.16,5.3,5.85,5.87,5.87,0.66,0.74
WSAWB20,IME-QX-19N,002*34.7*TM1050 *New (P1) -894*Wire-01*0043*T999T999*23042602,UHA73AB0120,8.14,9,-0.44,0.87,1.73,4.02,4.29,-0.86,2.23,2.23,0.87,0.54
2023/4/27 01:44,UHA73AB,,UHA73AB0320,7.92,7.88,-0.92,0.64,2.77,3.15,3.15,0.63,1.44,1.44,0.51,0.33
,,,UHA73AB0620,8.17,7.59,-1.23,0.67,1.87,2.83,2.95,1.09,1.09,-1.49,0.59,0.18
,,,UHA73AB0820,8.12,7.76,-1.27,0.56,1.75,2.66,2.66,0.85,0.92,-1.15,0.5,0.26
