WSAW,PO/LOT,Comment,Wafer id,TTV,Warp,Bow,Wav ind,Entry Warp 10mm,Entry Warp 20mm,Entry Warp 30mm,Exit Warp 10mm,Exit Warp 20mm,Exit Warp 30mm,Entry wav,Exit wav
WSAWB20,GSM-QX-09H,003*30.4*TM1050 *New (P1) -372*Wire-02*0037*22021502,PJAC7AG0120,10.47,11.29,-1.95,0.94,-1.41,-2.57,-3.41,-1.44,-2.81,-5.46,0.71,0.34
2022/2/16 10:42,PJAC7AG,,PJAC7AG0320,9.78,8.57,-1.84,0.88,-1.37,-2.38,-2.96,1.14,-1.27,-1.88,0.62,0.35
,,,PJAC7AG0520,10.04,7.86,-1.4,0.87,-0.92,-1.61,-2,0.59,1.34,1.34,0.82,0.33
,,,PJAC7AG0720,10.12,7.63,-0.82,1.05,1.37,-2.5,-2.5,0.49,-0.68,-1.05,1.01,0.27
,,,PJAC7AG1020,10.3,8.37,-0.98,1.05,1.29,1.88,2.46,-0.93,-1.93,-4.29,0.84,0.59
,,,PJAC7AG1201,12.34,10.02,-0.77,1.17,2.01,3.22,4.17,4.65,4.65,4.65,1.15,0.91
WSAWB20,TSM-QX-20H,031*30.1*TM860 *New (P1) -098*Wire-02*0118*22020102,PGA36AD0120,9.59,7.32,-0.41,0.72,2.35,3.74,3.74,1.38,4.12,4.8,0.28,0.72
2022/2/2 02:10,PGA36AD,,PGA36AD0320,9.75,6.96,-1.65,0.59,2.52,3.8,4.25,1.2,3.45,4.41,0.29,0.59
,,,PGA36AD0520,9.77,6.54,-1.25,0.36,1.99,3.67,4.94,1.21,2.29,2.73,0.37,0.3
,,,PGA36AD0720,10.11,7.02,-1.69,0.32,-1.23,3.09,3.36,0.71,1.11,1.52,0.33,0.27
,,,PGA36AD0920,9.91,7.53,-1.87,0.49,-2.31,2.72,3.5,1.29,2.08,2.48,0.37,0.49
,,,PGA36AD1120,10.72,7.84,-2.39,0.79,-2.34,2.35,3.18,5.42,6.13,6.13,0.46,0.79
WSAWB20,TSM-QC-N6F,023*28.8*TM860 *New (P1) -996*Wire-03*0048*22012703,PIE6PAA0120,9.36,6.07,-0.36,0.8,2.86,3.06,3.06,-0.98,3.79,4.65,0.43,0.8
2022/1/28 02:22,PIE6PAA,,PIE6PAA0220,9.28,6.84,-0.7,0.43,2.4,2.83,2.83,-0.93,2.82,4.08,0.28,0.44
,,,PIE6PAA0320,9.55,6.75,-0.39,0.33,2.24,2.55,2.67,0.67,1.99,3.45,0.25,0.33
,,,PIE6PAA0420,9.32,6.22,-0.55,0.27,2.05,2.6,2.9,0.47,1.64,2.5,0.2,0.23
,,,PIE6PAA0520,9.3,6.43,-0.66,0.36,1.4,2.02,2.13,0.47,1.55,2.57,0.16,0.23
,,,PIE6PAA0620,9.22,6.23,-0.98,0.31,0.83,1.32,1.34,0.83,1.63,2.07,0.2,0.27
WSAWB20,TSM-QC-N6F,022*29.5*TM860 *New (P1) -982*Wire-02*0033*22012602,NJET4AA0120,9.11,5.95,0.16,0.5,2.1,2.1,2.1,-0.91,3.13,4.32,0.43,0.53
2022/1/27 11:18,NJET4AA,,NJET4AA0220,9.07,6.75,-0.12,0.4,1.92,1.92,1.92,-1.09,1.46,2.78,0.37,0.28
,,,NJET4AA0320,9.38,5.83,-0.45,0.29,1.71,1.71,1.71,0.78,1.67,3.31,0.27,0.17
,,,NJET4AA0420,9.2,5.98,-0.39,0.35,0.95,0.95,1.02,1.02,1.7,2.85,0.17,0.24
,,,NJET4AA0520,8.95,5.87,-0.57,0.42,0.67,-0.77,0.83,1.15,1.5,2.37,0.17,0.19
,,,NJET4AA0620,8.91,6.8,-0.89,0.35,-0.49,-1.13,-1.13,0.63,0.8,1.21,0.23,0.25
,,,NJET4AA0720,9.43,7.36,-0.69,0.44,-0.6,-1.26,-1.36,-0.86,-0.86,-0.97,0.21,0.39
,,,NJET4AA0820,8.95,6.95,-1.05,0.4,-0.97,-1.53,-1.89,-0.86,-0.86,-0.86,0.26,0.4
WSAWB20,UMX-QC-05B,020*28.8*TM860 * A-208*Wire-03*0007*22012503,PEGAGAD0120,9.33,8.92,0.04,0.82,-0.85,-1.19,-1.79,1.16,1.16,1.34,0.23,0.21
2022/1/26 05:14,PEGAGAD,,PEGAGAD0320,10.15,7.32,-0.03,0.35,0.35,0.64,-1.56,1.67,1.95,2.17,0.34,0.32
,,,PEGAGAD0520,10.54,6.32,-0.73,0.36,-0.61,-0.69,-1.33,1.48,1.57,1.57,0.15,0.15
,,,PEGAGAD0720,8.23,6.88,-0.53,0.45,-0.39,-0.51,-0.84,1.07,1.13,1.49,0.14,0.19
,,,PEGAGAD0920,7.99,6.47,-1.14,0.42,-0.4,-0.58,-1.12,2.04,2.04,2.14,0.26,0.22
,,,PEGAGAD1108,8.81,10.72,-2.05,0.95,-0.48,-0.67,-1.86,1.34,1.89,1.89,0.28,0.33
WSAWB20,DEV-QC-57L,021*28.9*TM860 * A-216*Wire-01*0081*22012602,NGH8NAG0120,8.2,5.8,-0.51,0.77,0.74,1.18,1.18,-1.51,3.53,4.77,0.3,0.79
2022/1/26 20:30,NGH8NAG,,NGH8NAG0320,7.98,6.92,-0.81,0.4,0.68,1.05,1.3,1.88,2.08,3.07,0.21,0.38
,,,NGH8NAG0520,7.62,6.58,-1.44,0.47,-0.52,1.1,1.29,1.4,1.41,1.8,0.32,0.24
,,,NGH8NAG0720,7.57,7.22,-1.75,0.45,-1.96,-2.64,-2.81,1.13,-1.43,-1.51,0.34,0.2
,,,NGH8NAG0920,7.77,6.88,-1.81,0.39,-2.36,-2.94,-3.53,2.08,2.23,2.23,0.26,0.37
,,,NGH8NAG1108,8.3,7.95,-1.82,0.56,-2.27,-2.95,-2.95,3.73,4.29,4.34,0.56,0.49
WSAWB20,DEV-QC-57L,019*29.3*TM860 * A-201*Wire-02*0107*22012502,NGH8NAA0120,8.13,6.76,-0.06,0.78,2.91,3.84,3.97,-2.05,4.57,5.91,0.38,0.78
2022/1/25 14:55,NGH8NAA,,NGH8NAA0320,8.28,6.09,-0.6,0.35,2.64,4.19,4.76,-1.51,2.43,3.84,0.3,0.27
,,,NGH8NAA0520,8.07,6.39,-0.63,0.33,2.04,3.3,3.6,1.86,2.21,2.77,0.29,0.29
,,,NGH8NAA0720,7.93,6.43,-1.07,0.35,-0.94,1.66,1.76,1.55,1.55,1.77,0.27,0.25
,,,NGH8NAA0920,7.64,6.8,-1.37,0.44,-1.71,-1.71,-1.71,1.97,2.29,2.83,0.44,0.37
,,,NGH8NAA1120,8.74,9.22,-2.31,1.21,-1.26,2.25,3.84,6.58,7.22,7.22,1.04,1.21
WSAWB20,TSM-QC-F9R,018*31*TM860 *New (P1) -929*Wire-01*0071*22012402,NGH7WAH0120,10.07,7.12,-1.02,0.55,3.98,5.17,6.11,1.85,3.83,4.41,0.34,0.55
2022/1/25 00:05,NGH7WAH,,NGH7WAH0320,10.32,6.99,-1.22,0.47,3.04,4.61,5.38,1.38,1.76,2.31,0.47,0.26
,,,NGH7WAH0520,9.94,7.1,-1.21,0.67,2.7,4.4,4.72,2.65,2.92,3.03,0.67,0.22
,,,NGH7WAH0820,10.27,7.32,-1.34,0.62,0.88,1.85,1.95,1.83,1.83,-2.24,0.52,0.33
,,,NGH7WAH1020,9.82,6.4,-1.75,0.48,0.8,1.7,1.87,0.91,1.04,1.05,0.44,0.15
,,,NGH7WAH1201,10.38,8.34,-2.4,0.69,1.17,2.79,4.03,3,4.28,4.4,0.58,0.69
WSAWB20,INL-QA-SAH,017*27.4*TM860 *New (P1) -916*Wire-03*0083*22012303,NIA8LAG0120,10.04,7.24,0.3,1.18,3.43,4.48,5.17,1.38,6.38,6.61,0.43,1.21
2022/1/24 07:54,NIA8LAG,,NIA8LAG0220,9.44,7.35,0.08,0.63,3.64,4.81,5.98,1.36,5.41,6.01,0.39,0.78
,,,NIA8LAG0320,9.83,7.34,-0.72,0.76,3.03,4.65,5.97,1.24,4.27,5.93,0.28,0.76
,,,NIA8LAG0420,9.58,8.23,-0.42,0.48,2.9,4.86,6.84,0.82,3.56,3.97,0.28,0.56
,,,NIA8LAG0520,9.56,7.59,-0.92,0.66,2.26,4.21,5.99,-1.28,4.28,4.94,0.37,0.72
,,,NIA8LAG0620,9.87,6.33,-1.98,0.49,1.45,2.85,4.26,-0.72,2.21,2.44,0.31,0.49
,,,NIA8LAG0720,9.56,7.64,-1.12,0.34,1.37,3.17,4.75,1.28,2.63,2.68,0.33,0.34
,,,NIA8LAG0820,9.79,6.67,-1.14,0.38,1.18,3.18,4.63,0.63,2.26,2.3,0.29,0.44
WSAWB20,TSM-QC-H4M,015*29.8*TM860 *New (P1) -889*Wire-01*0106*22012202,NEI82AH0120,10.74,6.36,0.17,0.94,3.22,3.57,3.57,1.84,4.83,6.47,0.36,0.94
2022/1/23 02:25,NEI82AH,,NEI82AH0320,10.08,6.63,-0.29,0.66,2.76,3.25,3.85,1.7,3.95,7.02,0.25,0.66
,,,NEI82AH0520,10.01,5.38,-0.71,0.49,1.48,2.26,3.52,1.24,2.45,4.19,0.28,0.41
,,,NEI82AH0720,9.83,5.94,-0.73,0.4,0.67,1.42,2.16,0.64,1.31,2.69,0.2,0.34
,,,NEI82AH0920,9.89,5.44,-0.97,0.34,0.27,0.97,1.87,1.67,2.38,3.48,0.26,0.25
,,,NEI82AH1120,10.97,6.82,-1.28,0.73,1.53,2.78,3.48,4.71,5.49,5.49,0.58,0.73
WSAWB20,INL-QA-SAH,014*30.5*TM860 *New (P1) -875*Wire-03*0023*22012102,NIB3TAG0120,10.18,5.47,0.79,0.97,2.92,3.4,3.55,1.34,3.44,4.15,0.34,0.97
2022/1/22 11:16,NIB3TAG,,NIB3TAG0320,9.99,6.34,-0.19,0.84,2.08,2.59,3.23,-1.21,3.18,3.9,0.21,0.84
,,,NIB3TAG0520,10.95,6.02,-0.47,0.64,1.22,2.02,3.28,0.41,1.64,2.1,0.31,0.64
,,,NIB3TAG0820,10.77,5.7,-0.89,0.7,0.4,1.08,2.33,0.44,-0.64,0.65,0.36,0.34
,,,NIB3TAG1020,11.14,6.84,-1.15,0.55,-0.24,0.73,1.76,0.74,1.19,1.26,0.37,0.54
,,,NIB3TAG1201,11.37,7.53,-1.54,0.55,2.25,3.23,4.93,3.65,3.73,3.73,0.36,0.49
WSAWB20,UMC-QC-59K,012*30.5*TM860 *New (P1) -852*Wire-01*0036*22012001,PGH8QAH0120,10.67,7.25,-0.8,0.65,1.47,1.6,1.6,1.79,3.03,3.64,0.5,0.41
2022/1/21 04:56,PGH8QAH,,PGH8QAH0220,11.63,5.37,-0.14,0.66,0.91,0.91,1.34,0.89,1.54,1.81,0.45,0.19
,,,PGH8QAH0420,10.69,4.96,-0.63,0.99,-0.86,-0.97,-1,-1.07,-1.51,-2.18,0.29,0.29
,,,PGH8QAH0520,11.75,5.97,-0.58,0.57,-1.33,-1.34,-1.36,-1.47,-2.21,-2.62,0.24,0.33
,,,PGH8QAH0720,10.71,7.87,-0.46,0.56,-1.93,-2.06,-2.17,-3.1,-3.89,-4.69,0.37,0.47
,,,PGH8QAH0801,10.64,8.4,-0.63,0.61,-1.6,-1.75,-1.75,-4.47,-5.21,-6.36,0.32,0.55
WSAWB20,TSM-QC-H4M,013*30.3*TM860 *New (P1) -865*Wire-02*0016*22012102,NEI79AD0120,11.06,5.61,0.13,0.44,2.25,3.15,3.56,-1.35,1.64,1.86,0.25,0.44
2022/1/21 20:22,NEI79AD,,NEI79AD0320,10.7,5.84,-0.24,0.34,1.73,2.8,3.92,-0.58,0.79,1.05,0.29,0.19
,,,NEI79AD0520,10.84,6.37,-0.35,0.45,0.71,2.26,3.1,0.65,0.72,-0.89,0.39,0.21
,,,NEI79AD0720,11.03,6.99,-0.77,0.52,-0.75,1.07,1.53,0.39,-1.01,-1.76,0.43,0.25
,,,NEI79AD0920,11.26,6.41,-1.02,0.49,-0.46,1.12,1.78,0.44,-0.77,-2.07,0.36,0.46
,,,NEI79AD1120,11.85,7.89,-2.29,0.67,0.78,1.31,2.11,5.3,5.7,5.7,0.16,0.67
WSAWB20,INL-QA-SAH,011*30.5*TM860 *New (P1) -839*Wire-03*0111*22011902,NIFT0AG0120,10,5.24,1.13,0.69,3.04,3.64,3.9,-3.06,-3.06,-3.06,0.58,0.69
2022/1/20 13:37,NIFT0AG,,NIFT0AG0220,9.65,5.69,0.15,0.29,2.55,3.41,3.69,-1.35,-1.35,-1.35,0.3,0.29
,,,NIFT0AG0320,9.74,5.52,0.29,0.28,2.23,3.24,3.55,-1.51,-1.51,-1.51,0.28,0.27
,,,NIFT0AG0420,9.54,5.03,-0.4,0.34,1.8,3.14,3.34,-1.03,-1.05,-1.05,0.34,0.2
,,,NIFT0AG0520,9.17,5.54,0.14,0.43,1.69,2.8,3.15,-0.65,-0.81,-0.81,0.38,0.18
,,,NIFT0AG0620,9.61,5.75,0.27,0.29,1.18,2.16,2.32,-0.82,-1.18,-1.19,0.25,0.24
,,,NIFT0AG0720,9.86,5.95,-0.48,0.41,0.79,1.39,1.48,-0.52,-1.07,-1.57,0.38,0.28
,,,NIFT0AG0820,9.26,5.48,-0.32,0.39,0.72,1.48,1.48,0.58,-0.79,-1.55,0.39,0.35
,,,NIFT0AG0920,9.24,4.65,0.24,0.47,0.97,1.45,1.56,0.77,0.86,-1.31,0.32,0.47
,,,NIFT0AG1020,9.78,5.01,0.12,0.48,1.29,2.07,2.13,0.79,0.98,-1.33,0.27,0.48
,,,NIFT0AG1120,10.03,6.43,-1.09,0.57,1.72,2.83,2.87,4.09,4.64,4.64,0.34,0.57
,,,NIFT0AG1201,10.42,8.12,-1.41,0.84,2.37,3.94,4.59,6.23,7.09,7.09,0.52,0.84
WSAWB20,INL-QA-SAH,010*30.3*TM860 *New (P1) -827*Wire-02*0009*22011901,NIFT0AD0120,9.44,5.36,-0.31,0.39,1.49,1.49,1.67,-1.96,2.05,2.05,0.46,0.42
2022/1/19 23:19,NIFT0AD,,NIFT0AD0320,8.99,6.46,-0.71,0.29,0.88,1.29,1.64,-1.32,1.94,2.05,0.28,0.32
,,,NIFT0AD0520,8.98,6.89,-0.85,0.37,1.16,1.16,1.98,-1.83,-1.85,-1.85,0.36,0.31
,,,NIFT0AD0720,8.5,6.58,-1.09,0.35,-0.89,-1.31,-1.31,-0.99,1.55,2.16,0.25,0.27
,,,NIFT0AD0920,8.3,6.29,-0.82,0.46,-0.88,-1.08,1.19,-0.76,1.51,1.51,0.32,0.2
,,,NIFT0AD1120,8.62,8.73,-2.18,0.56,1.05,1.05,1.49,3.35,3.48,3.48,0.31,0.57
WSAWB20,TSM-QC-H4M,009*30.2*TM860 *New (P1) -809*Wire-01*0071*22011802,NEI76AD0120,9.12,6.22,-0.27,0.49,3.02,3.58,4.43,-1.27,1.94,2.45,0.36,0.49
2022/1/19 08:18,NEI76AD,,NEI76AD0320,8.76,6.27,-1.11,0.36,1.93,2.2,4.34,-1.07,-1.07,1.39,0.36,0.32
,,,NEI76AD0520,8.7,7.53,-1.49,0.38,1.69,2.31,3.44,-1.09,1.49,1.89,0.18,0.38
,,,NEI76AD0720,8.45,7.71,-1.61,0.37,1.5,1.5,2.78,1.5,1.5,1.66,0.28,0.24
,,,NEI76AD0920,8.18,6.56,-1.45,0.35,1.71,2.39,3.37,-0.89,0.93,1,0.26,0.25
,,,NEI76AD1120,8.63,6.68,-2.06,0.44,2.26,4.07,5.35,2.47,3.47,3.47,0.38,0.44
WSAWB20,TSM-QX-20H,007*33*TM860 *New (P1) -781*Wire-02*0202*22011701,NID6MAD0120,9.03,6.03,-0.43,0.54,3.39,4.38,5.02,-2.42,-2.42,3.12,0.52,0.54
2022/1/18 01:51,NID6MAD,,NID6MAD0320,8.98,5.8,-0.81,0.48,2.81,3.73,4.21,-2.3,-2.3,2.8,0.47,0.48
,,,NID6MAD0520,9.16,5.14,-1.13,0.46,1.98,3.47,3.67,-1.72,1.79,2.72,0.39,0.46
,,,NID6MAD0820,7.96,7.61,-1.41,0.37,1.89,2.37,2.75,-1.36,-1.36,1.37,0.35,0.27
,,,NID6MAD1020,7.7,4.78,-1.31,0.41,1.69,3.07,3.71,-0.93,1.51,1.51,0.29,0.34
,,,NID6MAD1220,7.72,6.39,-1.25,0.6,2.54,4.3,5.04,3.75,4.82,4.82,0.52,0.6
WSAWB20,TSM-QX-20H,006*35.2*TM1050 *New (P1) -766*Wire-01*0072*22011603,NGJVMAD0120,8.66,5.39,-0.22,0.68,3.62,4.36,4.46,-1.27,2.36,3.68,0.55,0.66
2022/1/17 11:29,NGJVMAD,,NGJVMAD0320,8.72,6.65,-0.78,0.52,2.78,3.48,4.34,-0.54,0.98,2.06,0.18,0.36
,,,NGJVMAD0620,8.73,5.05,-0.63,0.55,2.33,3.48,4.02,1.04,1.04,1.19,0.22,0.15
,,,NGJVMAD0820,8.95,4.25,-0.9,0.52,2.4,3.25,3.71,-0.89,-1.79,-1.79,0.37,0.3
,,,NGJVMAD1120,8.67,5.59,-0.88,0.57,2.22,3.59,3.83,1.98,2.27,2.43,0.38,0.53
,,,NGJVMAD1320,10.63,9.24,-1.09,1.01,3.25,5.59,6.51,7.06,7.76,7.76,0.42,1.01
WSAWB20,INL-QX-V2F,005*31.1*TM1050 *New (P1) -751*Wire-03*0107*22011502,NAGCKAH0120,9.19,4.92,0.14,0.39,1.67,2.59,3.4,-1.76,2.18,2.43,0.28,0.39
2022/1/16 17:20,NAGCKAH,,NAGCKAH0320,9.08,4.76,-0.48,0.49,1.72,2.71,3.69,-1.26,-1.49,2.76,0.21,0.34
,,,NAGCKAH0520,9.11,4.82,-0.27,0.68,1.19,2.07,3.01,-0.75,-0.97,1.49,0.21,0.16
,,,NAGCKAH0820,9.21,4.25,-0.96,0.41,0.89,1.69,2.63,-0.84,-0.84,0.85,0.3,0.09
,,,NAGCKAH1020,9.06,6.48,-1.42,0.41,1.1,3,4.23,1.43,2.63,3.03,0.25,0.19
,,,NAGCKAH1208,8.82,9.72,-1.69,0.89,2.55,5.35,6.9,5.21,6.61,6.61,0.75,0.89
WSAWB20,TSM-QX-20H,004*32.2*TM1050 *New (P1) -735*Wire-02*0018*22011502,NGA30AH0120,9.05,6.54,-0.75,0.58,2.63,2.86,2.95,-1.21,1.69,2.19,0.5,0.37
2022/1/15 23:46,NGA30AH,,NGA30AH0320,9.24,6.13,-1.04,0.38,2.49,2.89,3.52,1.3,1.41,1.88,0.31,0.31
,,,NGA30AH0520,9.19,6.84,-1.18,0.37,2.57,2.7,3.26,1.96,1.96,2.3,0.24,0.23
,,,NGA30AH0820,9.56,6.23,-1.34,0.5,1.71,1.75,1.89,-1.03,-1.41,-1.42,0.3,0.23
,,,NGA30AH1020,9.26,6.7,-1.87,0.42,1.84,2.36,3.22,1.75,2.23,2.4,0.3,0.29
,,,NGA30AH1220,9.61,8.52,-2.28,0.72,2.97,4.7,5.51,4.57,5.27,5.27,0.67,0.72
WSAWB20,INL-QX-T4E,003*34.2*TM1050 *New (P1) -719*Wire-01*0203*22011402,NDFBSAI0120,9.67,10.05,-2.35,1.27,2.99,4.57,5.08,-2.11,-2.74,2.78,0.31,0.87
2022/1/15 05:12,NDFBSAI,,NDFBSAI0320,9.26,8.09,-1.93,0.92,2.96,5.05,5.18,1.34,1.64,2.29,0.4,0.54
,,,NDFBSAI0620,9.46,8.62,-2.92,0.81,2.61,4.29,4.32,-0.69,-2.74,-2.74,0.4,0.51
,,,NDFBSAI0820,9.86,9.78,-2.81,0.91,2.37,3.35,3.5,-0.57,-2.65,-2.65,0.37,0.56
,,,NDFBSAI1120,9.42,10.02,-2.89,1.23,1.98,3.92,4.58,1.58,-2.65,2.71,0.46,0.65
,,,NDFBSAI1308,8.78,9.51,-3.32,0.85,3.07,5.62,6.59,3.93,3.93,3.93,0.52,0.39
WSAWB20,TSM-QX-20H,050*29.3*TM860 *New (P1) -670*Wire-01*0083*22011103,NJD6XAH0120,9.49,9.35,0.4,0.69,4.31,5.64,6.75,2.45,6.2,7.85,0.41,0.67
2022/1/12 08:28,NJD6XAH,,NJD6XAH0220,9.27,8.85,0.36,0.43,4.42,6.04,7.14,2.62,3.58,5.72,0.35,0.43
,,,NJD6XAH0420,9.77,8.58,0.41,0.32,3.29,5.06,5.96,1.61,2.19,3.42,0.25,0.21
,,,NJD6XAH0620,8.83,7.24,-0.19,0.36,2.88,4.32,5.33,1.06,1.56,2.79,0.32,0.32
,,,NJD6XAH0820,9.17,7.88,-0.18,0.37,2.71,3.76,4.64,-1.91,-1.91,-1.91,0.39,0.37
,,,NJD6XAH0908,9.48,9.26,-0.32,0.52,2.63,3.78,4.71,-3.16,-3.16,-3.16,0.5,0.55
WSAWB20,TSM-QX-20H,049*29.8*TM860 *New (P1) -655*Wire-03*0025*22011102,NJGX4AH0120,9.54,8.13,0.36,0.74,2.91,3.7,3.99,-2.28,4.33,5.2,0.47,0.76
2022/1/11 17:38,NJGX4AH,,NJGX4AH0320,10.19,5.03,-0.18,0.61,2.21,2.69,3.31,1.34,2.94,3.38,0.36,0.61
,,,NJGX4AH0520,10.31,4.9,-0.05,0.53,1.04,2.03,2.55,1.48,1.89,1.99,0.33,0.37
,,,NJGX4AH0720,10.02,5.29,-0.09,0.51,1.29,2.11,2.42,-1.21,1.46,1.74,0.42,0.42
,,,NJGX4AH0920,10.67,5.37,-0.34,0.55,1.11,1.39,2.39,-1.33,1.62,1.62,0.24,0.55
,,,NJGX4AH1108,12.27,10.23,-2.14,0.51,1.1,2,3.29,2.97,3.25,3.25,0.33,0.51
WSAWB20,TSM-QC-H4M,048*31.6*TM860 *New (P1) -639*Wire-02*0023*22011001,NEI44AH0120,10.4,8.63,-0.09,0.41,3.42,5.68,6.62,1.87,3.4,4.41,0.21,0.34
2022/1/11 02:01,NEI44AH,,NEI44AH0220,10.13,6.62,-0.21,0.53,3.88,5.64,6.96,1.06,1.94,2.84,0.2,0.41
,,,NEI44AH0420,10.88,8.07,-0.06,0.48,2.15,4.58,5.83,0.58,1.33,1.66,0.17,0.31
,,,NEI44AH0520,11.15,6.77,-0.82,0.42,3.07,4.39,6.03,0.79,1.22,1.22,0.26,0.34
,,,NEI44AH0720,11.46,6.01,-0.77,0.56,3.33,4.1,5.67,-3.28,-3.57,-3.57,0.22,0.48
,,,NEI44AH0808,11.2,7.55,-1.08,0.58,3.3,5.27,5.88,-6.35,-6.51,-6.51,0.26,0.75
WSAWB20,DEV-QC-56N,047*31*TM860 *New (P1) -624*Wire-01*0104*22010902,NEI74AA0120,10.56,9.85,-0.06,0.53,4.01,6.15,6.57,-1.89,3.44,3.92,0.34,0.53
2022/1/10 11:38,NEI74AA,,NEI74AA0320,10.8,8.43,0.29,0.53,4.8,6.87,7.26,-0.83,1.37,1.53,0.42,0.49
,,,NEI74AA0520,11.01,10.72,0.2,0.72,3.49,6.05,6.8,-0.86,-0.86,-0.86,0.19,0.45
,,,NEI74AA0820,12.52,8.95,-0.23,0.5,3.98,6.18,6.93,-0.51,0.86,-1.15,0.48,0.5
,,,NEI74AA1020,11.86,7.84,-0.7,0.65,3.64,5.72,6.02,-0.6,-0.6,-1.97,0.36,0.65
,,,NEI74AA1201,13.43,10.32,-2.07,0.51,3.76,5.57,6.92,0.68,-1.56,-3.07,0.26,0.51
WSAWB20,INL-QA-SAH,046*27.2*TM860 *New (P1) -615*Wire-03*0031*22010902,NGITWAD0120,8.84,8.5,-0.72,0.5,2.75,2.75,2.75,-1.57,2.22,3.17,0.5,0.45
2022/1/9 20:15,NGITWAD,,NGITWAD0220,8.53,6.81,-0.79,0.42,2.44,2.94,2.94,-0.95,1.83,2.54,0.42,0.36
,,,NGITWAD0420,8.34,5.75,-0.72,0.53,2.99,3.01,3.01,0.71,1.17,1.77,0.54,0.48
,,,NGITWAD0620,8.54,4.68,-0.91,0.43,2.61,2.8,2.8,-1.43,-1.58,-1.58,0.43,0.4
,,,NGITWAD0820,8.58,4.37,-0.81,0.48,2.13,2.13,-2.37,-0.67,-0.85,-0.89,0.54,0.41
,,,NGITWAD0908,8.4,5.85,-1.46,0.44,1.93,1.93,-2.31,-0.75,-0.84,-1.47,0.42,0.37
WSAWB20,DEV-QC-57L,045*30.1*TM860 *New (P1) -602*Wire-02*0002*22010802,NFD9FAD0120,9.32,5.65,-0.73,0.43,1.8,2.23,2.23,-1.79,-1.79,2.54,0.33,0.35
2022/1/9 05:26,NFD9FAD,,NFD9FAD0320,9.28,4.75,0.1,0.32,1.46,2.39,3,1.36,1.49,1.49,0.24,0.27
,,,NFD9FAD0520,8.65,4.97,-0.35,0.46,1.86,2.4,3.35,1.72,1.72,1.91,0.14,0.21
,,,NFD9FAD0720,8.5,5.5,-0.61,0.5,0.87,1.56,2.44,1.75,1.75,1.93,0.23,0.15
,,,NFD9FAD0920,8.35,5.72,-0.63,0.81,0.88,1.09,1.92,1.58,1.94,1.94,0.39,0.33
,,,NFD9FAD1120,10.37,10.86,-1.22,0.8,2.8,4.2,6.58,7.56,9.26,9.26,0.66,0.86
WSAWB20,UMC-QC-59K,044*29.9*TM860 *New (P1) -588*Wire-01*0032*22010802,NHJYKAA0120,9.13,6.07,0.71,0.5,0.94,1.12,1.12,-1.26,3.16,3.62,0.39,0.35
2022/1/8 14:24,NHJYKAA,,NHJYKAA0320,8.91,6.44,0.41,0.48,0.63,-1.1,1.39,1.27,3.21,3.46,0.24,0.45
,,,NHJYKAA0520,8.79,4.44,0.24,0.39,1.14,-1.32,1.75,2.09,2.89,3.1,0.26,0.38
,,,NHJYKAA0720,7.93,3.99,-0.53,0.49,0.68,0.95,-1.32,1.15,2.16,2.61,0.34,0.26
,,,NHJYKAA0920,8.34,5.65,-0.12,0.59,0.68,-1.3,1.84,-0.86,1.27,1.32,0.39,0.35
,,,NHJYKAA1108,8.14,7.11,-1.37,0.42,0.98,1.1,1.63,1.75,2.53,2.84,0.32,0.4
WSAWB20,TSM-QC-L8H,042*30.5*TM860 *New (P1) -555*Wire-02*0066*22010602,NJGW6AA0120,9.76,4.85,-0.51,0.57,1.06,-1.39,-2.18,-1.37,1.68,2.18,0.47,0.39
2022/1/7 08:44,NJGW6AA,,NJGW6AA0320,9.38,6.37,-0.11,0.58,1.4,1.7,-2.03,0.73,1.14,1.63,0.58,0.14
,,,NJGW6AA0520,9.7,3.7,-0.49,0.42,1,1.56,1.56,1.28,1.6,1.6,0.41,0.21
,,,NJGW6AA0720,9.58,4.36,-0.64,0.48,1.33,-1.43,-1.5,-1.68,-1.68,-1.68,0.4,0.22
,,,NJGW6AA0920,9.18,4.39,-0.58,0.45,1.21,-1.48,-1.69,-1.02,1.15,1.17,0.45,0.21
,,,NJGW6AA1120,9.78,4.41,-1.33,0.39,-1.19,-1.19,1.22,-0.97,1.25,-1.37,0.39,0.34
WSAWB20,TSM-QC-L8H,043*29.6*TM860 *New (P1) -569*Wire-03*0023*22010702,NHIVNAA0120,9.11,4.76,-0.13,0.78,1.03,1.09,1.26,-2.19,-2.19,3.15,0.28,0.6
2022/1/7 23:23,NHIVNAA,,NHIVNAA0320,9.54,5.4,0.4,0.64,1.2,1.45,1.6,-0.98,1.29,1.71,0.17,0.14
,,,NHIVNAA0520,9.41,4.55,0.03,0.43,0.7,1.42,1.59,-1.03,1.25,2.13,0.23,0.21
,,,NHIVNAA0720,8.95,4.84,-0.83,0.59,0.74,1.38,1.44,-1.06,-1.39,-1.39,0.28,0.14
,,,NHIVNAA0920,9.14,3.76,-0.31,0.54,-0.25,0.72,1.11,-1.1,-1.1,-1.77,0.24,0.23
,,,NHIVNAA1108,9.23,6.61,-1.15,0.44,0.63,1.16,1.16,2.42,3.07,3.07,0.23,0.42
